song_name	rapper	url
Sonata for Violin Solo No.3 in C, BWV 1005:3. Largo	诹访内晶子	https://rapzh.com/songs/4021647
Sonata for Violin and Piano in E flat, Op.18:1. Allegro, ma non troppo	诹访内晶子	https://rapzh.com/songs/2472122
Sonata for Violin and Piano in E flat, Op.18:3. Finale: Andante - Allegro	诹访内晶子	https://rapzh.com/songs/2472126
Hika	诹访内晶子	https://rapzh.com/songs/2472127
Sonata in A Major For Violin & Piano, M.8:1. Allegretto ben moderato	诹访内晶子	https://rapzh.com/songs/2472128
Sonata in A Major For Violin & Piano, M.8:2. Allegro - Quasi lento - Tempo 1. Allegro	诹访内晶子	https://rapzh.com/songs/2472129
Sonata in A Major For Violin & Piano, M.8:3. Recitative - Fantasia. Ben moderato - Largamente - Molto vivace	诹访内晶子	https://rapzh.com/songs/2472130
Danse Espagnole De La 'La Vida Breve'	诹访内晶子	https://rapzh.com/songs/2472136
Carmen Fantasy, Op. 25	诹访内晶子	https://rapzh.com/songs/2472138
Violin Concerto In D Minor, Op. 47, 3. Allegro, Ma Non Tanto	诹访内晶子	https://rapzh.com/songs/2472142
Jota From Suite Populaire Espagnol	诹访内晶子	https://rapzh.com/songs/2472144
Tarantelle, Op. 16, Scherzo	诹访内晶子	https://rapzh.com/songs/2472146
Violin Concerto In D Major, Op. 35, Finale; Allegro Vivacissimo	诹访内晶子	https://rapzh.com/songs/2472148
Partita No. 3 In E Major, BWV1006, Preludio	诹访内晶子	https://rapzh.com/songs/2472150
Danse Hongroise (Morceaux De Salon, Op. 6 No. 2)	诹访内晶子	https://rapzh.com/songs/2472152
모래 위 (inst.)	赵正模	https://rapzh.com/songs/4805430
Interlude (Blind Date)	赵正模	https://rapzh.com/songs/4805435
착각	赵正模	https://rapzh.com/songs/4805442
뉴잭스윙 (Inst.)	赵正模	https://rapzh.com/songs/4805378
Dont touch me	王旋	https://rapzh.com/songs/2241995
亲密爱人	汤晓菲	https://rapzh.com/songs/2415441
SCARLET ACQUIRER	有馬孝哲	https://rapzh.com/songs/2066712
ゆずれない願い	有馬孝哲	https://rapzh.com/songs/2066705
いつだって私なりのやり方で	有馬孝哲	https://rapzh.com/songs/2066711
忌むべき訪問者(Ver.T)	有馬孝哲	https://rapzh.com/songs/2066717
船は往く、希望の大海へ	有馬孝哲	https://rapzh.com/songs/2066726
守護者~SIRBINE~	有馬孝哲	https://rapzh.com/songs/2066693
ヘル&ヘブン	有馬孝哲	https://rapzh.com/songs/2066699
Tank!	有馬孝哲	https://rapzh.com/songs/2066701
おれたちの船出	有馬孝哲	https://rapzh.com/songs/2066704
GUN×SWORD	有馬孝哲	https://rapzh.com/songs/2066706
Dann of THURSDAY	有馬孝哲	https://rapzh.com/songs/2066707
暴虐の守護神	有馬孝哲	https://rapzh.com/songs/2066713
TEQUILA SANSTOROKE	有馬孝哲	https://rapzh.com/songs/2066715
絶体絶命2秒前	有馬孝哲	https://rapzh.com/songs/2066722
Report T	有馬孝哲	https://rapzh.com/songs/2066736
ダンバインとぶ	有馬孝哲	https://rapzh.com/songs/2066692
Trust You Forever	有馬孝哲	https://rapzh.com/songs/2066694
マジンガーZ(INFINITYバージョン)	有馬孝哲	https://rapzh.com/songs/2066702
出撃	有馬孝哲	https://rapzh.com/songs/2066703
プロフェショナルの流儀	有馬孝哲	https://rapzh.com/songs/2066709
UPRIGHT ACCELERATOR	有馬孝哲	https://rapzh.com/songs/2066710
SMOKY GIG	有馬孝哲	https://rapzh.com/songs/2066714
地球の新たな夢	有馬孝哲	https://rapzh.com/songs/2066718
戦雲の行方	有馬孝哲	https://rapzh.com/songs/2066720
READY GO!熱血最強キングゴウザウラー	長谷川智樹	https://rapzh.com/songs/2276359
人生がんばってみます(できるだけ)	長谷川智樹	https://rapzh.com/songs/2276564
怪物化する犯人	長谷川智樹	https://rapzh.com/songs/2275668
SCENE 4.家庭科室~SCENE 5.飼育室~SCENE 6.理科室	長谷川智樹	https://rapzh.com/songs/2276345
ぜいたくな時間	長谷川智樹	https://rapzh.com/songs/2276496
AWA²GiRLSのテーマ	長谷川智樹	https://rapzh.com/songs/2275219
未来少女たち(Version 3 TVサイズ)	長谷川智樹	https://rapzh.com/songs/2275248
始まりの朝 (M2)	長谷川智樹	https://rapzh.com/songs/2275254
DIRTY(TVサイズ)/ ナイトメア	長谷川智樹	https://rapzh.com/songs/2275627
満腹太郎お笑いライブの始まり	長谷川智樹	https://rapzh.com/songs/2275680
過去の合鍵	長谷川智樹	https://rapzh.com/songs/2276272
夢を枯らさないで	長谷川智樹	https://rapzh.com/songs/2276275
春風小学校六年二組	長谷川智樹	https://rapzh.com/songs/2276446
暗黒魔王ゴクアーク	長谷川智樹	https://rapzh.com/songs/2276666
魔導士ヤミノリウス3世	長谷川智樹	https://rapzh.com/songs/2276668
ルピピとチャーモとクックブック	長谷川智樹	https://rapzh.com/songs/2276703
いいことないかなぁ~	長谷川智樹	https://rapzh.com/songs/2275173
放不开你的手	火雅	https://rapzh.com/songs/2255802
朋友像杯酒 (伴奏)	火雅	https://rapzh.com/songs/2255792
你爱的不是我	火雅	https://rapzh.com/songs/2255806
寂寞再会 (伴奏)	火雅	https://rapzh.com/songs/2255801
草原的嫁衣	火雅	https://rapzh.com/songs/2255803
不让眼泪去逃	火雅	https://rapzh.com/songs/2255804
爱在八万里	火雅	https://rapzh.com/songs/2255805
戈壁兄弟	火雅	https://rapzh.com/songs/2255808
想念草原	火雅	https://rapzh.com/songs/2255809
分手後可以不哭吗	火雅	https://rapzh.com/songs/2255810
草原的天堂 (feat. 胡力)	火雅	https://rapzh.com/songs/2255811
Luv Song（Instrumental）	Z!NXX王紫行	https://rapzh.com/songs/3236164
悲伤童话	刘浩航	https://rapzh.com/songs/2288534
分手假期	刘浩航	https://rapzh.com/songs/2288536
分手假期 (伴奏)	刘浩航	https://rapzh.com/songs/2288537
爱你 (伴奏)	刘浩航	https://rapzh.com/songs/2288545
明人不说暗话(伴奏)	刘浩航	https://rapzh.com/songs/2288549
坏男人	刘浩航	https://rapzh.com/songs/2288550
悲伤童话 (伴奏)	刘浩航	https://rapzh.com/songs/2288535
安排 (伴奏)	刘浩航	https://rapzh.com/songs/2288547
明人不说暗话	刘浩航	https://rapzh.com/songs/2288548
最后的勇气 (伴奏)	刘浩航	https://rapzh.com/songs/2288553
成人游戏	岑雨桥	https://rapzh.com/songs/2288616
爱情这杯酒谁喝都得醉 (伴奏)	岑雨桥	https://rapzh.com/songs/2288606
挑挑 (伴奏)	岑雨桥	https://rapzh.com/songs/2288598
爱上你 (伴奏)	岑雨桥	https://rapzh.com/songs/2288604
時空の闘技場 PART 2	松前公高	https://rapzh.com/songs/2476942
ラッキーナイスブルース	松前公高	https://rapzh.com/songs/2476842
エイトメロディーズ	松前公高	https://rapzh.com/songs/2476851
落伍の練習	松前公高	https://rapzh.com/songs/2476676
舞い上がれ	松前公高	https://rapzh.com/songs/2476696
やすなの考え	松前公高	https://rapzh.com/songs/2476704
27	松前公高	https://rapzh.com/songs/2476714
ぽっと出たマーチ	松前公高	https://rapzh.com/songs/2476729
1266	松前公高	https://rapzh.com/songs/2476747
1267	松前公高	https://rapzh.com/songs/2476753
スリークのテーマ	松前公高	https://rapzh.com/songs/2476837
ホテル(白蝶貝のネックレス)	松前公高	https://rapzh.com/songs/2476846
襲撃	松前公高	https://rapzh.com/songs/2476933
青の繭使い〜コリス	松前公高	https://rapzh.com/songs/2476950
かげろうの森	松前公高	https://rapzh.com/songs/2476954
予言者「ギ」	松前公高	https://rapzh.com/songs/2476962
ヤム一族	松前公高	https://rapzh.com/songs/2476966
縦読み	松前公高	https://rapzh.com/songs/2476668
法拉利	丁子峻	https://rapzh.com/songs/2719457
像一棵树	丁子峻	https://rapzh.com/songs/2719461
Love Somebody	丁子峻	https://rapzh.com/songs/2719468
Fa Mi Ra Do	丁子峻	https://rapzh.com/songs/2719473
恋爱中的傻子	丁子峻	https://rapzh.com/songs/2719476
爱疯了	丁子峻	https://rapzh.com/songs/2719478
雨来了	丁子峻	https://rapzh.com/songs/2719480
谁来疼我的心	丁子峻	https://rapzh.com/songs/2719482
舍不得放开手	丁子峻	https://rapzh.com/songs/2719484
心碎	丁子峻	https://rapzh.com/songs/2719486
一生为爱折磨	丁子峻	https://rapzh.com/songs/2719488
可惜你爱的不是我	丁子峻	https://rapzh.com/songs/2719489
迷失在爱里	丁子峻	https://rapzh.com/songs/2719490
CALL IN 我的爱	丁子峻	https://rapzh.com/songs/2719492
CALL ME BACK	罗玮洛	https://rapzh.com/songs/2512548
CALL ME BACK (伴奏)	罗玮洛	https://rapzh.com/songs/2512550
倔强的石头 (伴奏)	周礼虎	https://rapzh.com/songs/3169242
情歌顾问 (伴奏)	周礼虎	https://rapzh.com/songs/3169244
只想对你好一点 (伴奏)	周礼虎	https://rapzh.com/songs/3169246
1945(伴奏)	周礼虎	https://rapzh.com/songs/3169250
プリンプに降臨! サタンさま	安倍栄基	https://rapzh.com/songs/1908037
I want you!...r power!	安倍栄基	https://rapzh.com/songs/1908035
ぷよぷよ! -15th anniversary-	安倍栄基	https://rapzh.com/songs/1908032
The gorgeous man who defile the God	安倍栄基	https://rapzh.com/songs/1908048
ぷよぷよフィーバー!	安倍栄基	https://rapzh.com/songs/1908024
たのしいぷよぷよ地獄!	安倍栄基	https://rapzh.com/songs/1908025
よみがえる古のタマシイ	安倍栄基	https://rapzh.com/songs/1908030
紅き叫びの鼓動!	安倍栄基	https://rapzh.com/songs/1908031
格闘女王ルルー様	安倍栄基	https://rapzh.com/songs/1908036
Her Dream Is To Be A Fantastic Sorceress	安倍栄基	https://rapzh.com/songs/1908046
Final Pair Death Match!!	安倍栄基	https://rapzh.com/songs/1908049
More beautifully! More strongly!	安倍栄基	https://rapzh.com/songs/1908033
時空を超えて久しぶり!	安倍栄基	https://rapzh.com/songs/1908034
みんなで対戦! 朝までぷよぷよ	安倍栄基	https://rapzh.com/songs/1908026
武者出陣	安倍栄基	https://rapzh.com/songs/745473
フィーバー☆チュー!	安倍栄基	https://rapzh.com/songs/1908028
ライジングコメット!	安倍栄基	https://rapzh.com/songs/1908029
ぷよぷよのうた [ゲームバージョン]	安倍栄基	https://rapzh.com/songs/1908045
ぷよぷよ!! -20th anniversary-	安倍栄基	https://rapzh.com/songs/1908044
Darkness of Puyopuyo 2	安倍栄基	https://rapzh.com/songs/1908047
へっぽこ魔王最強伝説	安倍栄基	https://rapzh.com/songs/1908027
Ode	篠田元一	https://rapzh.com/songs/3719717
朝霧	篠田元一	https://rapzh.com/songs/4705447
Time and Air	篠田元一	https://rapzh.com/songs/4705448
月の光	篠田元一	https://rapzh.com/songs/4705449
Invisible Palette	篠田元一	https://rapzh.com/songs/4705450
Vari Dance	篠田元一	https://rapzh.com/songs/4705451
亡き王女のためのパヴァーヌ	篠田元一	https://rapzh.com/songs/4705452
エメラルドの波紋～Next Story	篠田元一	https://rapzh.com/songs/4705453
One Night	篠田元一	https://rapzh.com/songs/4705454
Marshmallow Pillow	篠田元一	https://rapzh.com/songs/4705455
エイプリルフール	篠田元一	https://rapzh.com/songs/4705456
爱情语录(伴奏)	白嘉峻	https://rapzh.com/songs/13749208
更に闘う者達 [FINAL FANTASY VII]	中山博之	https://rapzh.com/songs/3271267
Force Your Way [FINAL FANTASY VIII]	中山博之	https://rapzh.com/songs/3271274
Final Fantasy V Main Theme (FFV)	中山博之	https://rapzh.com/songs/3271286
Concept Movie (from TGS 2014)	中山博之	https://rapzh.com/songs/3271244
BGM 11	中山博之	https://rapzh.com/songs/3271258
gc_p02_100 (Crash Demo)	中山博之	https://rapzh.com/songs/3271262
gc_p06_010_final (Ending Demo)	中山博之	https://rapzh.com/songs/3271264
The Sorrow of Parting (FFV)	中山博之	https://rapzh.com/songs/3271279
Kefka (FFVI)	中山博之	https://rapzh.com/songs/3271284
清平乐 (伴奏)	火箭少女101紫宁	https://rapzh.com/songs/3170414
虫儿飞 (伴奏)	火箭少女101紫宁	https://rapzh.com/songs/3170424
爱情宗师 (伴奏)	火箭少女101李紫婷	https://rapzh.com/songs/3170457
叹 (伴奏)	赵天宇	https://rapzh.com/songs/3360069
Brother Harold Dee	波特.瓦格纳	https://rapzh.com/songs/5294992
婚礼合唱	波特.瓦格纳	https://rapzh.com/songs/5858600
Eat Drink and Be Merry	波特.瓦格纳	https://rapzh.com/songs/5876087
Misery Loves Company	波特.瓦格纳	https://rapzh.com/songs/5876090
Green, green grass of home	波特.瓦格纳	https://rapzh.com/songs/5988422
The last thing on my mind	波特.瓦格纳	https://rapzh.com/songs/5988460
Misery Loves Company	波特.瓦格纳	https://rapzh.com/songs/6009743
Boston Jail	波特.瓦格纳	https://rapzh.com/songs/7418703
Where No One Stands Alone	波特.瓦格纳	https://rapzh.com/songs/7418753
The Carroll County Accident	波特.瓦格纳	https://rapzh.com/songs/8014888
Above And Beyond (The Call Of Love)	波特.瓦格纳	https://rapzh.com/songs/8114123
Green, Green Grass of Home	波特.瓦格纳	https://rapzh.com/songs/8277021
The Last Thing on My Mind	波特.瓦格纳	https://rapzh.com/songs/8555878
Good Mornin’ Neighbor	波特.瓦格纳	https://rapzh.com/songs/8991266
Trouble in the Amen Corner	波特.瓦格纳	https://rapzh.com/songs/8991267
There’s a Higher Power	波特.瓦格纳	https://rapzh.com/songs/8991268
I See a Bridge	波特.瓦格纳	https://rapzh.com/songs/8991269
I’m Using My Bible for a Road Map	波特.瓦格纳	https://rapzh.com/songs/8991270
A House of Gold	波特.瓦格纳	https://rapzh.com/songs/8991271
Wait a Little Longer, Please Jesus	波特.瓦格纳	https://rapzh.com/songs/8991272
Sleep	波特.瓦格纳	https://rapzh.com/songs/8991309
流星ガーデン(Instrumental)	早見沙織	https://rapzh.com/songs/3172047
神に恋した悪魔	早見沙織	https://rapzh.com/songs/1777294
海へ捧げるレミニセンス	早見沙織	https://rapzh.com/songs/3594093
巫剣えれじぃ (instrumental)	小见川千明	https://rapzh.com/songs/2515304
That's カバディ・ストラグル!!(instrumental)	小见川千明	https://rapzh.com/songs/2515317
ナナイロード(instrumental)	小见川千明	https://rapzh.com/songs/2515315
ナミダで咲く花 (off vocal)	小见川千明	https://rapzh.com/songs/2515327
ハッチ (off vocal)	小见川千明	https://rapzh.com/songs/2515328
white days (off vocal)	小见川千明	https://rapzh.com/songs/2515347
ミニドラマ「なずな編」	小见川千明	https://rapzh.com/songs/2515349
わたしたちの、シンオク!	小见川千明	https://rapzh.com/songs/8813375
ひとりごとですから…	折笠富美子	https://rapzh.com/songs/2515977
ひとりごとですから… (Off Vocal)	折笠富美子	https://rapzh.com/songs/2515982
美羽への10の质问(出题者:アナ)	折笠富美子	https://rapzh.com/songs/2516049
Ⅴ. ~乗馬レッスンとコンクール~	石川界人	https://rapzh.com/songs/3172867
03.xDA MEMBERx off vocal	石川界人	https://rapzh.com/songs/3172803
don't be so sad	石川界人	https://rapzh.com/songs/3172874
清メノ日々	石川界人	https://rapzh.com/songs/3172795
Ⅲ. ~ある夜の出来事~	石川界人	https://rapzh.com/songs/3172864
good timing	石川界人	https://rapzh.com/songs/3172880
YES ver. ～scene02～彼の入浴をおてつだい	石川界人	https://rapzh.com/songs/3172907
SCENE 4 耳元の刃	石川界人	https://rapzh.com/songs/3172920
be with you (off vocal ver.)	小倉唯	https://rapzh.com/songs/3173145
BINKANあてんしょん(OFF VOCAL)	小倉唯	https://rapzh.com/songs/3173298
ワタシはワタシ？(OFF VOCAL)	小倉唯	https://rapzh.com/songs/3173299
Silent Moon	贾鹏芳	https://rapzh.com/songs/4779437
Cherry Blossoms	贾鹏芳	https://rapzh.com/songs/4779434
Moon Light	贾鹏芳	https://rapzh.com/songs/4779435
桜日和	贾鹏芳	https://rapzh.com/songs/4779480
Rainbow	贾鹏芳	https://rapzh.com/songs/4779484
郷	贾鹏芳	https://rapzh.com/songs/4779492
永遠に	贾鹏芳	https://rapzh.com/songs/4779513
樹影婆娑	贾鹏芳	https://rapzh.com/songs/4779522
睡莲	贾鹏芳	https://rapzh.com/songs/4943032
烛影摇红	贾鹏芳	https://rapzh.com/songs/5031872
宁月 (Studio Live Version)	贾鹏芳	https://rapzh.com/songs/5053332
孔明無常	贾鹏芳	https://rapzh.com/songs/5112321
THE DEMENTED (蔡俊辉Carlris Remix)	蔡俊辉Carlris	https://rapzh.com/songs/2775512
小乖乖	蔡俊辉Carlris	https://rapzh.com/songs/9496428
그대가 모르게 (Inst.)	李相昆	https://rapzh.com/songs/2864092
Coolly High	李相昆	https://rapzh.com/songs/5113777
보다	李相昆	https://rapzh.com/songs/5113863
元気になったら～side Shinya～	阿部敦	https://rapzh.com/songs/3172863
LET’S JOIN“THE”VANGUARD(off vocal)	阿部敦	https://rapzh.com/songs/3172840
ミニドラマ(6)	阿部敦	https://rapzh.com/songs/3172841
寝ている間に……	阿部敦	https://rapzh.com/songs/3172856
一緒に寝ちゃってた!	阿部敦	https://rapzh.com/songs/3172857
少し良くなったご褒美!	阿部敦	https://rapzh.com/songs/3172858
冷たくておいしいおやつ～with Shinji～	阿部敦	https://rapzh.com/songs/3172859
昼休みに、きみと	阿部敦	https://rapzh.com/songs/3172872
きみと歩く校内2	阿部敦	https://rapzh.com/songs/3172875
廊下を走る、きみ	阿部敦	https://rapzh.com/songs/3172884
虫喰和歌集:蝸牛	阿部敦	https://rapzh.com/songs/3172902
日常識Broken down -Instrumental-	阿部敦	https://rapzh.com/songs/3172828
終末へのprelude(off vocal)	阿部敦	https://rapzh.com/songs/3172838
お見舞い時間取扱説明書	阿部敦	https://rapzh.com/songs/3172846
お見舞いに来たよ!	阿部敦	https://rapzh.com/songs/3172848
体温測りましょう!	阿部敦	https://rapzh.com/songs/3172850
何か食べた方がいいよ?～with Shinya～	阿部敦	https://rapzh.com/songs/3172851
薬を飲みましょう!	阿部敦	https://rapzh.com/songs/3172853
少し寝た方がいいよ!	阿部敦	https://rapzh.com/songs/3172855
おとこの劇場	坂本冬美	https://rapzh.com/songs/5071279
M-40	天野正道	https://rapzh.com/songs/1776755
M-26	天野正道	https://rapzh.com/songs/1776740
M-11~13	天野正道	https://rapzh.com/songs/1776728
M-27	天野正道	https://rapzh.com/songs/1776742
M-48	天野正道	https://rapzh.com/songs/1776767
パシュタールの惨劇~ドニゼッティ作 歌劇「愛の妙薬」より“人知れぬ涙”	天野正道	https://rapzh.com/songs/2998016
M-20	天野正道	https://rapzh.com/songs/1776734
M-19	天野正道	https://rapzh.com/songs/1776775
M-43'	天野正道	https://rapzh.com/songs/1776780
M-3	天野正道	https://rapzh.com/songs/1776722
M-5	天野正道	https://rapzh.com/songs/1776724
M-19	天野正道	https://rapzh.com/songs/1776732
M-22	天野正道	https://rapzh.com/songs/1776737
M-25	天野正道	https://rapzh.com/songs/1776751
M-37~38	天野正道	https://rapzh.com/songs/1776753
M-46	天野正道	https://rapzh.com/songs/1776762
M-39	天野正道	https://rapzh.com/songs/1776773
M-30'	天野正道	https://rapzh.com/songs/1776779
M-2	天野正道	https://rapzh.com/songs/1776720
M-47	天野正道	https://rapzh.com/songs/1776765
M-33	天野正道	https://rapzh.com/songs/1776768
GR Keikaku	天野正道	https://rapzh.com/songs/2997774
Vogler no Jouriku	天野正道	https://rapzh.com/songs/2997880
M-35	天野正道	https://rapzh.com/songs/1776771
BGM#2	岸本博	https://rapzh.com/songs/1776846
BGM#11	岸本博	https://rapzh.com/songs/1776856
BGM#10	岸本博	https://rapzh.com/songs/1776854
BGM#1	岸本博	https://rapzh.com/songs/1776845
BGM#6	岸本博	https://rapzh.com/songs/1776850
BGM#7	岸本博	https://rapzh.com/songs/1776851
BGM#9	岸本博	https://rapzh.com/songs/1776853
Out Of Line	岸本博	https://rapzh.com/songs/1776837
BGM#3	岸本博	https://rapzh.com/songs/1776847
BGM#5	岸本博	https://rapzh.com/songs/1776849
BGM#4	岸本博	https://rapzh.com/songs/1776848
BGM#8	岸本博	https://rapzh.com/songs/1776852
BGM#12	岸本博	https://rapzh.com/songs/1776857
エゴイスティック (off vocal)	谷山紀章	https://rapzh.com/songs/4461396
Meeting of the World II ~宇宙人と妖精さんも来袭~	谷山紀章	https://rapzh.com/songs/5606075
キャストコメント -次回CDの内容が少しだけわかるかも- - 浪川大輔;高橋広樹;安元洋貴;小西克幸;杉山紀彰;小野坂昌也;高戸靖広;笹沼晃;武内健;谷山紀章	谷山紀章	https://rapzh.com/songs/5606081
Inter Mission ~世界戦队G5結成~	谷山紀章	https://rapzh.com/songs/5606082
Meeting of the World I ~世.界.各国登場~	谷山紀章	https://rapzh.com/songs/5606085
I can't stop my true Love	谷山紀章	https://rapzh.com/songs/4460917
I can't stop my true Love (Instrumental)	谷山紀章	https://rapzh.com/songs/4460921
反撃の大地(Instrumental)	谷山紀章	https://rapzh.com/songs/5828743
恋のAは真剣勝負 Lv.A-3 ステイシーver. オリジナル・カラオケ	生天目仁美	https://rapzh.com/songs/3121012
恋のAは真剣勝負 Lv.A-3 燕ver.	生天目仁美	https://rapzh.com/songs/3121006
恋のAは真剣勝負 Lv.A-3 ステイシーver.	生天目仁美	https://rapzh.com/songs/3121008
トモダチ~もうひとつの眼差し~	生天目仁美	https://rapzh.com/songs/3121045
恋のAは真剣勝負 Lv.A-3(燕/李/ステイシー)	生天目仁美	https://rapzh.com/songs/3121005
恋のAは真剣勝負 Lv.A-3 李ver.	生天目仁美	https://rapzh.com/songs/3121007
恋のAは真剣勝負 Lv.A-3 李ver. オリジナル・カラオケ	生天目仁美	https://rapzh.com/songs/3121011
神楽キャラクターソング(off vocal)	生天目仁美	https://rapzh.com/songs/3121033
トレイン to トレイン#门田さくら	生天目仁美	https://rapzh.com/songs/3121037
ORANGE	生天目仁美	https://rapzh.com/songs/3121042
夏の忘れ物 -Sea Breeze Mix-	生天目仁美	https://rapzh.com/songs/3121046
♯03:今鳥とDカップ	生天目仁美	https://rapzh.com/songs/3121059
恋のAは真剣勝負 Lv.A-3(燕/李/ステイシー) オリジナル・カラオケ	生天目仁美	https://rapzh.com/songs/3121009
恋のAは真剣勝負 Lv.A-3 燕ver. オリジナル・カラオケ	生天目仁美	https://rapzh.com/songs/3121010
派手に行け!	生天目仁美	https://rapzh.com/songs/3121017
어렸나 봐 (Feat. 유성은)	金振彪	https://rapzh.com/songs/2748057
쿵하면 붐	金振彪	https://rapzh.com/songs/2748066
가지말걸 그랬어 (inst.)	金振彪	https://rapzh.com/songs/2748091
Intro	金振彪	https://rapzh.com/songs/2748155
내 곁에	金振彪	https://rapzh.com/songs/2748186
착각 (Digital Remix)	金振彪	https://rapzh.com/songs/2748187
푸념 (feat. Drunken Tiger)	金振彪	https://rapzh.com/songs/2748189
나의 그림 My Dream	金振彪	https://rapzh.com/songs/2748192
비처럼 음악처럼 (Inst.)	林道赫	https://rapzh.com/songs/10566935
안녕 (Inst.)	林道赫	https://rapzh.com/songs/10746539
윙윙 (inst.)	林道赫	https://rapzh.com/songs/15584169
三只鸟	阿佳组合	https://rapzh.com/songs/4396387
Lemon(Original Mix）	茶叶	https://rapzh.com/songs/4481778
5544	茶叶	https://rapzh.com/songs/4481779
****ing drop	茶叶	https://rapzh.com/songs/4481797
トランスフュージョン	鳥山雄司	https://rapzh.com/songs/3024487
アイ・ジャスト・ワナ・ストップ|暗黒への挑戦	鳥山雄司	https://rapzh.com/songs/3024275
素顔のままで	鳥山雄司	https://rapzh.com/songs/3024270
セイブ・ザ・ベスト・フォー・ラスト	鳥山雄司	https://rapzh.com/songs/3024273
ジョージー・ポージー	鳥山雄司	https://rapzh.com/songs/3024274
Overnight Journey	鳥山雄司	https://rapzh.com/songs/3024289
What Are You Doing The Rest Of Your Life	鳥山雄司	https://rapzh.com/songs/3024291
Wind Of Phantom	鳥山雄司	https://rapzh.com/songs/3024297
The Song of Life ~Scat Version~	鳥山雄司	https://rapzh.com/songs/3024305
Your Tender Lovin' Care	鳥山雄司	https://rapzh.com/songs/3024403
おかえり	鳥山雄司	https://rapzh.com/songs/3024450
ザ・ソング・オブ・ライフ	鳥山雄司	https://rapzh.com/songs/3024474
シャイニング・モニュメント	鳥山雄司	https://rapzh.com/songs/3024479
“ワズ・イット・オール・ア・ドリーム?”~ザ・ソング・オブ・ライフ	鳥山雄司	https://rapzh.com/songs/3024484
キャプテン・ハドック	鳥山雄司	https://rapzh.com/songs/3024485
トゥルー	鳥山雄司	https://rapzh.com/songs/3024249
ブレイクアウト	鳥山雄司	https://rapzh.com/songs/3024251
宇宙のファンタジー	鳥山雄司	https://rapzh.com/songs/3024260
ニューヨーク・シティ・セレナーデ	鳥山雄司	https://rapzh.com/songs/3024262
ジャスト・ザ・トゥー・オブ・アス	鳥山雄司	https://rapzh.com/songs/3024264
ウィル・ユー・ダンス?	鳥山雄司	https://rapzh.com/songs/3024267
プライベート・アイズ	鳥山雄司	https://rapzh.com/songs/3024268
アローン・アゲイン	鳥山雄司	https://rapzh.com/songs/3024272
オール・バイ・マイ・セルフ	鳥山雄司	https://rapzh.com/songs/3024277
梦想之城 (伴奏)	罗中旭	https://rapzh.com/songs/3302858
就要回来了	罗中旭	https://rapzh.com/songs/3302863
想回到你身边	罗中旭	https://rapzh.com/songs/3302865
绕地球一圈 (伴奏)	罗中旭	https://rapzh.com/songs/3302856
爱如夏花 (伴奏)	罗中旭	https://rapzh.com/songs/3302857
梦想之城 (伴奏)	罗中旭	https://rapzh.com/songs/3302860
你太固执	罗中旭	https://rapzh.com/songs/3302861
只求这一回	罗中旭	https://rapzh.com/songs/3302862
无法回头	罗中旭	https://rapzh.com/songs/3302864
梦想成真	罗中旭	https://rapzh.com/songs/3302866
有你有我 (伴奏)	罗中旭	https://rapzh.com/songs/3302868
回家歌(伴奏)	周天然	https://rapzh.com/songs/4180127
幸福的支点	周天然	https://rapzh.com/songs/4180150
Earth Bound	笹井隆司	https://rapzh.com/songs/3213182
Holiday in the Village	笹井隆司	https://rapzh.com/songs/3213185
Shadows of Illusion	笹井隆司	https://rapzh.com/songs/3213205
The Quest for Rudra's Mines	笹井隆司	https://rapzh.com/songs/3213171
The Mysterious Stone	笹井隆司	https://rapzh.com/songs/3213173
RUDRA	笹井隆司	https://rapzh.com/songs/3213174
Sword of the Valiant (Theme of SION)	笹井隆司	https://rapzh.com/songs/3213175
Between Two Worlds (Theme of SURLENT)	笹井隆司	https://rapzh.com/songs/3213176
Crime of the Heart (Theme of RIZA)	笹井隆司	https://rapzh.com/songs/3213177
Take the Gold and Run (Theme of DUNE)	笹井隆司	https://rapzh.com/songs/3213178
Amazing Express	笹井隆司	https://rapzh.com/songs/3213179
Ride on the Breeze	笹井隆司	https://rapzh.com/songs/3213180
The Ultimate Warrior	笹井隆司	https://rapzh.com/songs/3213184
Night Shift	笹井隆司	https://rapzh.com/songs/3213186
Whistle Down the Wind	笹井隆司	https://rapzh.com/songs/3213189
Place in the Sun	笹井隆司	https://rapzh.com/songs/3213190
The Nightbreed	笹井隆司	https://rapzh.com/songs/3213193
Strange Encounters (SION)	笹井隆司	https://rapzh.com/songs/3213197
Storm over the Place	笹井隆司	https://rapzh.com/songs/3213208
Beyond the Rising Moon	笹井隆司	https://rapzh.com/songs/3213227
Beginning for the End	笹井隆司	https://rapzh.com/songs/3213172
Under World	笹井隆司	https://rapzh.com/songs/3213181
Voyage to the Bottom of the Sea	笹井隆司	https://rapzh.com/songs/3213183
Parade	笹井隆司	https://rapzh.com/songs/3213187
UP & DOWN (Inst.)	徐玄振	https://rapzh.com/songs/6396553
Have Yourself A Merry Little Christmas	徐玄振	https://rapzh.com/songs/10614135
0 (영)	徐玄振	https://rapzh.com/songs/14591313
왜 그때는 (Inst.)	二十岁	https://rapzh.com/songs/4384111
洗洗洗洗手	蔡恩雨	https://rapzh.com/songs/3620483
